2010, https://31.media.tumblr.com/5db4db94eb467abe8e79e2902a4ab994/tumblr_nnrqxiIunU1ra3e3ko1_250.gif, a dog is pulling the strip swimsuit of a woman sitting at a bar
2093, https://31.media.tumblr.com/46c84cb452e2cb2f0ef11c8e21ddcd54/tumblr_npfuaiUIz01usx605o1_250.gif, a dog appears to be sitting comfortably in a refrigerator.
2112, https://31.media.tumblr.com/a88f805f18aa37aeaf493e4a9dd66aba/tumblr_nq62oyVG8N1tk2ngvo1_400.gif, a cat and a dog face each other on a carpet.
2121, https://31.media.tumblr.com/a6b307d28704f07d516365ef236c3ed8/tumblr_nq1stkxKaq1t0064ko1_250.gif, a dog wipes its paws on a mat when coming inside
2223, https://31.media.tumblr.com/tumblr_m8iaj14ddC1r42y0po1_500.gif, there are two men and a dog standing while one man appears to be rapping.
2253, https://33.media.tumblr.com/121d942a0e970aca187c9541a9aa7c73/tumblr_no306jpZKq1u797aeo1_250.gif, a dog is playing with a balloon.
2260, https://33.media.tumblr.com/11c297de277282470ed75a30f8f0354e/tumblr_mwxj64khCo1rh2tw8o1_400.gif, a man is talking to a dog on a couch.
2266, https://33.media.tumblr.com/34f63a18f599b1d62f77edd37bc65ca3/tumblr_no9slp2GDm1qzqus6o1_500.gif, a man is laying asleep in a bin as another sits and holds a dog in his arms
2294, https://33.media.tumblr.com/0c3d38f4fc28d64ae1629587ca21d974/tumblr_nn0d8uSJW91urzkvvo1_250.gif, a dog takes a pose while his owner films him.
2302, https://33.media.tumblr.com/1e4e4482d4137f7687d32f8b2fd72612/tumblr_npau9jLmwv1t091kco1_500.gif, a dog is standing in the snow howling.
2304, https://33.media.tumblr.com/1fb8bcf659b674334f15ade51b269a47/tumblr_nq2bxmNB2e1s71nvbo1_250.gif, a dog is sliding down a staircase on its stomach
2320, https://33.media.tumblr.com/30cf264df7cdacb157f6ba6824d59289/tumblr_nqrkoxkasJ1t0064ko1_400.gif, a dog throws himself to the ground as he tries to escape his life jacket.
2334, https://33.media.tumblr.com/2ac1621544e8d6a63483a23f68e25b88/tumblr_nq7iw2sRie1tpg4boo1_400.gif, a dog plays with a small child on the kitchen floor.
2596, https://33.media.tumblr.com/0af4b069b81eb2677747868473241222/tumblr_nowdywDSWI1tyncywo1_250.gif, a dog on a lead is widening his mouth and closing it
2609, https://33.media.tumblr.com/0db1d1174e24348704bc66df57cebf71/tumblr_nopfdn1Niq1t95h1uo1_400.gif, a dog and a baby are playing around on the floor.
2627, https://33.media.tumblr.com/4255dba312d030670a4213480ffbf59c/tumblr_nqmth0OHaI1t95h1uo1_400.gif, a man wearing a life jacket is attached to a rope whilst in the water and a dog releases the rope
2695, https://33.media.tumblr.com/38a8fe47f1f56b15ff769829dbd5eeee/tumblr_nqqc36HAR61slwrsuo1_400.gif, a dog watches a squirrel try to hide a nut in its fur.
2727, https://38.media.tumblr.com/6547ae01c99ab8c9636255049b11e6b2/tumblr_nprp79Pw4u1u7gvu6o1_250.gif, a dog is stealing a cup from a cat.
2752, https://38.media.tumblr.com/a306ed68bc82efb2c8ecee8c89cb8e0b/tumblr_np9r6gTaLI1rndm3wo1_400.gif, a man is holding a dog who is waving.
2791, https://33.media.tumblr.com/ec07f5641e88282b5279557dfe3222ad/tumblr_mtej5fPdQb1sizcwqo1_250.gif, a dog tries to give a statue a stick.
2794, https://33.media.tumblr.com/e30a032bf82bf4c80040ff63e8a2dea7/tumblr_npi557lf6a1twfmf3o1_400.gif, a dog is scared of a stuffed tiger and bits it's paw then runs
2815, https://33.media.tumblr.com/916d3c636c1098e75f42b9441e82a920/tumblr_npjkc2Mcyp1u9kj5io1_400.gif, a dog swimming with a puppy on it's back
2836, https://33.media.tumblr.com/df22f4dc0d868faa14a2e578ecc86b0e/tumblr_no5x1u4aqB1rz1st5o1_400.gif, a dog is driving a vehicle and holding onto a steering wheel.
2909, https://33.media.tumblr.com/665205a92e3a9638fcd558689da574d7/tumblr_nido1fsSqg1sydbxoo1_400.gif, a person strokes the head of a dog sitting in front of them.
2929, https://38.media.tumblr.com/764c15a78df2cfb5496a315738b564e6/tumblr_nl9chkQHJh1tzjproo1_400.gif, a dog gets into a bag and then someone picks up the bag.
2945, https://33.media.tumblr.com/b35324e358050a040c88be2dc0cc0d7a/tumblr_nqfrc937NI1t0064ko1_400.gif, a dog bothers a cat and then the cat hits the dog.
2960, https://31.media.tumblr.com/12954a99080f5a92efd69141f4eedab0/tumblr_nqmy7qxiHB1uzqoqxo1_400.gif, a little girl and a dog are smiling at each other.
3002, https://38.media.tumblr.com/21526444ee21b1259e5c200775a4df2f/tumblr_nqayke1qTK1use8l1o1_400.gif, a dog jumps up at a man who is standing on the edge of a swimming pool and pushes him in the pool
3099, https://31.media.tumblr.com/eef698213377bec8601c087960a7f2ef/tumblr_nqcvm2LdX81uyx6h6o1_400.gif, a dog standing in a gateway pushes the open gate with its paw.
3162, https://33.media.tumblr.com/3526a108aaa96a62af300f005fefbe80/tumblr_noz82plmqN1qbv6n1o1_400.gif, a dog is rolling about on the floor.
3164, https://33.media.tumblr.com/5ab5d55c50547211e99ddf727ce84eed/tumblr_nnsp770gh51t95h1uo1_500.gif, a man tries to lift a dog off the grass.
3201, https://38.media.tumblr.com/fbe7ec457d6202dd2f403ea6cfcedd8a/tumblr_npwhhmuImj1uq3y1vo1_400.gif, a dog which is trying to get a ball out of a bowl.
3248, https://31.media.tumblr.com/634a274b7a99b0a3d7f338e72bdea287/tumblr_np6l8jNIuy1tpb7dno1_1280.gif, a dog is excitedly sliding down the hallway.
3291, https://33.media.tumblr.com/d63fd672385de429b219476ea713b744/tumblr_nm6vnhbXPt1u4akino1_400.gif, a dog smells a fish then falls in the water.
3321, https://38.media.tumblr.com/d8de21be2def6563ecea9b424053758e/tumblr_no1k77oGz41tk2ngvo1_400.gif, a dog holds a large slice of pizza in its mouth.
3326, https://38.media.tumblr.com/0e51b9da2392ea97ef6d75163f9adba5/tumblr_ml7ilcuyQt1ql2bpeo1_500.gif, a dog is seen running very fast down the road.
3353, https://38.media.tumblr.com/315a0da9781d8a503262ffe4faf9ac93/tumblr_nowit13pyK1tpg4boo1_400.gif, a dog pulls on a person's shirt when a cat comes in a starts fighting with it.
3393, https://38.media.tumblr.com/597d192d7283712600e07a7bbd451934/tumblr_nqe86wVBqM1tpg4boo1_400.gif, a dog runs away from a couple of small birds.
3455, https://33.media.tumblr.com/f90e80e3877218986617c1147543dfee/tumblr_np9uiw7hro1r924z0o1_400.gif, someone enters a dark room and there is a dog on the bed.
3456, https://33.media.tumblr.com/0dbf340ff859d6367e80bfc06c1e7f21/tumblr_n4q4w0YaGi1skyf7uo1_500.gif, a man opens a door and calls a dog to go through it,
3457, https://33.media.tumblr.com/0dbf340ff859d6367e80bfc06c1e7f21/tumblr_n4q4w0YaGi1skyf7uo1_500.gif, a man opens a door and a dog runs out of the room.
3497, https://33.media.tumblr.com/8b5fe474f76246740f482553def3a2d2/tumblr_nppvqraMkb1up2hw4o1_400.gif, a dog laying on a couch is pounced on by a cat.
3616, https://33.media.tumblr.com/6d13cd7bb62afcaff0e01c7ef12443eb/tumblr_npy3zp1xax1uv0y2ro1_250.gif, a raccoon appears to be kissing a dog on the mouth.
3619, https://31.media.tumblr.com/aed8879937fa16dd8fddafd18c6da18a/tumblr_nkel3btxVQ1rsxqqio1_500.gif, a dog laying down and a man adjusting where he is laying to then lay his head on him.
3657, https://38.media.tumblr.com/8d581c4294c39f97249ecce680ee3ec6/tumblr_npg4eiJCI01shn3kso1_540.gif, a dog moves its head and shows its tongue.
3667, https://33.media.tumblr.com/93e927626dd70481bf13b868def50bf3/tumblr_npuowrgPje1uth6yvo1_250.gif, a dog is being shot by a man's finger.
3683, https://33.media.tumblr.com/cac925a3c8acaf3a73a717f572e69dab/tumblr_npdi20CxdY1sxvd87o1_250.gif, a dog runs and bangs his head on a glass mirror.
3693, https://38.media.tumblr.com/f0cbbb03c252db510748856c18b901f5/tumblr_nq3qb0y3ac1tpg4boo1_400.gif, a dog carries something in his mouth as he walks across the hard floor.
3721, https://38.media.tumblr.com/d2bb4837e2f96013108207fed4c4ce57/tumblr_nqbmwyqvYg1urkl6ro1_250.gif, a dog is pulled into a lake by a cartoon shark with a fishing rod
3797, https://33.media.tumblr.com/tumblr_m58zmrdxAl1rxscuyo1_500.gif, a dog and a baby rabbit coming face to face before the dog licks the rabbit.
3804, https://38.media.tumblr.com/148007ca12eda3719d0b7c3a2b7366dc/tumblr_nqf0okP9Iv1tpg4boo1_400.gif, a dog and a cat are playing with each other.
3828, https://38.media.tumblr.com/d67892de4b8d724753f66340cdb06914/tumblr_nnxdtnBTWf1urlrpuo1_500.gif, a dog is holding a sponge mop in its mouth while walking
3871, https://33.media.tumblr.com/f4a313160c37fffcc534cdb2d1acf6ad/tumblr_nop5r3Hi1y1t95h1uo1_400.gif, a dog and cat give a lady their paws.
4009, https://33.media.tumblr.com/5362c51e3c619ed346eb6392bbbadaa3/tumblr_noedq5kd6E1rtx5bco1_500.gif, a dog runs from a man trying to catch it.
4080, https://33.media.tumblr.com/b963244f0f17392048df1ca1526efd6f/tumblr_n2sx1v7vCB1r2y8uzo1_400.gif, a dog is chasing a cat onto a board that is lying on the side of the pool.
4335, https://38.media.tumblr.com/b929a44050a672de4537666e1344c15d/tumblr_no26rmJMI41twtp6ho1_400.gif, a dog touches a cat then the cat smacks their face.
4373, https://33.media.tumblr.com/df1eea953db9ffabcab51068a94e2daf/tumblr_nps6hy6L9i1tbn1tto1_400.gif, two men are playing catch with a dog in the ocean
4374, https://33.media.tumblr.com/04909494d55487038c041a23de250eec/tumblr_noouwseuk01qfi7p6o1_400.gif, a dog is doing a poo while a child pats it
4407, https://33.media.tumblr.com/30015513e22a87c0ada46c668252c235/tumblr_nl34zrdNNg1u9vl8lo1_500.gif, a dog is sliding down the snow on their side.
4420, https://38.media.tumblr.com/526127915a6550a3dbb6509f317af6d4/tumblr_npfj16Dk3h1sht3fmo1_400.gif, a man makes a dog go around him with something in the dog's mouth.
4437, https://38.media.tumblr.com/f1d37d7f56126fc35ab1809d44a34e15/tumblr_np9zp8rt9y1qa0byyo1_400.gif, a dog takes money, puts it in a bucket and takes the bucket away
4499, https://38.media.tumblr.com/33e4bb3b706b9d4db000073154b8573c/tumblr_nota68xqtj1qa0byyo1_400.gif, a dog is climbing out of the water onto a large animal.
4562, https://38.media.tumblr.com/a1144de62f2d01eadd7e308f6a7130de/tumblr_no13rwVkYi1tyncywo1_400.gif, a cat and a dog are hiding under a towel.
4659, https://33.media.tumblr.com/90d534da8b0adc3359ef278057894d7a/tumblr_npixfoWzjO1uva9gvo1_400.gif, a dog is hoping up the steps.
4673, https://33.media.tumblr.com/a90e6bfdceb7d8db2ffe014ca0690c42/tumblr_npjs2b0jIM1t95h1uo1_250.gif, a siamese cat is beating up a dog on a sofa
4819, https://38.media.tumblr.com/3d46c3ab48ba93239ba564553df15065/tumblr_no1fphf1Gs1slwpo8o1_400.gif, a dog chases his way around a kids pool.
4843, https://38.media.tumblr.com/e2342f748a944fd99b2159039a7c92ac/tumblr_nonnpgx4NB1slwpo8o1_250.gif, a dog catches something their owner throws and flips backward.
4869, https://33.media.tumblr.com/fe777221ec298a20393996e28d0039bd/tumblr_nq2vblyZo31tpg4boo1_400.gif, a dog touches a cat and the cat slaps the dog.
4962, https://33.media.tumblr.com/d7de43beb22fcd03c24ac349716a40ac/tumblr_npa0ucfjcJ1tpg4boo1_400.gif, a dog pretends to faint when he is hit by a toy bone that is thrown at him.
4967, https://31.media.tumblr.com/711c324be12e68cf601079300cd05adf/tumblr_npdylg2ycZ1r00duio1_500.gif, a monkey that is are walking a dog down the street.
5014, https://31.media.tumblr.com/79174ccf16f1439473fde6d505656ce7/tumblr_ngl7psrQj41u0e2y6o6_1280.gif, a dog is running on the grass covered in snow
5171, https://38.media.tumblr.com/6431ba28bdb00f7262218ccdf94ff3b5/tumblr_np8iwfAsYl1u9kj5io1_400.gif, a dog is riding a bicycle down the street.
5172, https://33.media.tumblr.com/a22e03fef253b57a365c0260f65d890e/tumblr_nqo3qpvaSd1tyncywo1_400.gif, a dog covers itself up with a blanket.
5234, https://38.media.tumblr.com/14cf89db5514bf5b6f1245b0b33d3d41/tumblr_npa34bvWcX1t95h1uo1_400.gif, a dog runs in, crashes into a cat, and steals the cat toy.
5358, https://33.media.tumblr.com/ef95f99ce3222e912037af845e52ed6b/tumblr_nnw0io7rw21rwofevo1_400.gif, a dog is kicking the face of the smaller dog behind it
5359, https://38.media.tumblr.com/dabbfa265b3adc3dda6b4dba3e43cd37/tumblr_nqibpayzFo1s71nvbo1_400.gif, a dog is approaching a seal in the water
5432, https://33.media.tumblr.com/d200eb6adb847b7347ebc2897c5b9b46/tumblr_mhjrs8TYNi1qgsd84o1_250.gif, a dog is standing by a small boy who is walking through puddles.
5448, https://38.media.tumblr.com/fa6a31e326066bb27776066150c8c810/tumblr_np38ipgJPd1tkkgpso1_250.gif, a dog looks annoyed at someone or something.
5496, https://38.media.tumblr.com/5a65681eec3a93166d3d4a8d5e68fe85/tumblr_nq5kstaLQV1uyh266o1_400.gif, a dog with a big collar on is playing.
5503, https://33.media.tumblr.com/89c61fe6a984cc3bf69164ee3977bf7b/tumblr_no8q0mNw2x1qb38ylo1_540.gif, a dog appears to be growing up while walking on a treadmill.
5551, https://33.media.tumblr.com/c085068a444ad350a0745d043d796741/tumblr_ng2w2w5Oxv1qb2u78o1_400.gif, a dog is licking a lot as it stands in a moving vehicle
5564, https://38.media.tumblr.com/098cf75d8bb283612da2fea38d0569ee/tumblr_npn7r6nCiJ1slwrsuo1_400.gif, a dog is bringing diapers to its owner.
5585, https://33.media.tumblr.com/cec4a0a4eb79824359cd38548f876090/tumblr_ncdew1yhLw1r3gb3zo1_400.gif, a dog is running and sliding on the floor.
5588, https://38.media.tumblr.com/daa03aff95c5ef1f6375c8723b6f31ba/tumblr_nprdr64xBH1slwrsuo1_400.gif, a dog is jumping around from couch to couch while another dog tries to catch them.
5616, https://33.media.tumblr.com/fbec31270094b04d6f31ea016bfe7996/tumblr_npcj0xB8pN1uogow0o1_400.gif, a dog is giving his owner a kiss
5677, https://33.media.tumblr.com/b51ad1d785c95c77b3ce215a6424c8f5/tumblr_no8uz6s5HC1utw5ydo1_400.gif, a dog and a cat have a confrontation.
5682, https://33.media.tumblr.com/eef7ef01ea1b963144b27307c9ae973d/tumblr_npn5gznP8S1turjleo1_400.gif, a cat is jumping on top of a dog who doesn't care.
5857, https://38.media.tumblr.com/349194d2f1a0287fbfbaf3f1cdaecec4/tumblr_nppq9bQ1g61t95h1uo1_250.gif, a dog with a heart collar is moving its head.
5866, https://33.media.tumblr.com/c38707ade5d45445b384bfa0fc2e2bfc/tumblr_nomsnsUgTm1u5tz61o1_400.gif, a dog is moving snow around with a shovel.
5894, https://38.media.tumblr.com/5dae5b8aa3d38e507e3c4217b736a9d9/tumblr_no75o01sgD1tyncywo1_250.gif, a dog is rolling down a hill.
6071, https://33.media.tumblr.com/0292744e16be4ae2a7871c1c536a80d8/tumblr_noghc2g61J1ruqqm0o1_400.gif, a dog is jumping on a couple in the bed as they try to sleep
6170, https://33.media.tumblr.com/6ac726a086046126b2dae91588e8244e/tumblr_npausmDPz41tkhxdko1_400.gif, a dog is licking a girls face as she is smiling
6222, https://33.media.tumblr.com/285cfde400c56f20a8fbd246efbdb412/tumblr_nejmj401ju1u2i4cgo1_250.gif, a dog is playfully pouncing from a laying down position
6231, https://33.media.tumblr.com/8b39be48ec1123d194982d98fe9b7bd8/tumblr_nnvgaiQLY01t95h1uo1_400.gif, a dog is walking on two legs through a grocery store
6400, https://33.media.tumblr.com/b6c39f69a67e9607b2e57185294fe171/tumblr_nq5fkpotje1uqfs73o1_400.gif, a dog being held is moving its arms up and down.
6487, https://33.media.tumblr.com/ec5c17f6d6469b9bd2a9ec0e90c33f5f/tumblr_npk15dzlsi1tkhxdko1_400.gif, a dog is swimming in a bathtub while someone holds them up.
6508, https://33.media.tumblr.com/b118a971a377d84991ed0e8a109a7eb9/tumblr_no6wncNpnN1smtk0bo1_400.gif, a rabbit chasing a dog tries to jump a hedge and misses.
6509, https://38.media.tumblr.com/3db425799f018726656e29f378ac5742/tumblr_nold2xOn9Y1tyncywo1_400.gif, a dog moves around on a chair but stops when a man looks around the door frame.
6685, https://33.media.tumblr.com/6ed755032b5a11b7c42f3fe164b445e3/tumblr_nq6jg1OtRJ1tpg4boo1_500.gif, a dog is running through the field.
6762, https://33.media.tumblr.com/8b03d229cb472918804d98582986c0ad/tumblr_now2cfDPve1tpg4boo1_500.gif, a dog is running and slides on the wood floor.
6859, https://33.media.tumblr.com/25e53e28e81aecd3fd11d99cb93c6c66/tumblr_myw3mmm3Dc1rn35gso1_r2_250.gif, a dog rolls over on his side and looks scared
6938, https://33.media.tumblr.com/17747f28c917e6668884864cae2b2e26/tumblr_nd2uf5hxJK1s6ob6wo1_400.gif, a dog growls at another dog who backs away
6940, https://38.media.tumblr.com/3b1c23a8e7dac963696130c5e016d2af/tumblr_no14md4kvo1tyncywo1_400.gif, a dog is on their hind legs walking a treadmill.
7046, https://38.media.tumblr.com/ce6c0aa917f143b91b55106b2ddad841/tumblr_nqitrwC7yC1sht3fmo1_250.gif, a dog in a bee outfit is sat in a bucket
7131, https://33.media.tumblr.com/f6997000bea4578c08104db327b7d9dc/tumblr_nq86yuFsQ01rme18io1_400.gif, a cat is attacking a dog as it sticks its head through a little door.
7198, https://38.media.tumblr.com/f7756c3e11d5d8308f71e3bd0bb60fee/tumblr_np3dvwowfN1up68h4o1_500.gif, a dog is riding on top of another dog.
7260, https://38.media.tumblr.com/327e861bf3afcc823dac42c563262cf8/tumblr_nmf2ngYwQx1uq8pi2o1_500.gif, a man in a dog costume is waving.
7278, https://38.media.tumblr.com/08e095e23f105cf33d330a2f7638e3d5/tumblr_nnozpe35YD1s71nvbo1_400.gif, a dog avoiding snow is walking on his front paws.
7485, https://33.media.tumblr.com/6a54664ecfb7fcecf4ee6817e9d30454/tumblr_nn84ooPYRZ1uo144bo1_400.gif, a cat jumps onto a dog that is laying down and licks the top of their head.
7542, https://38.media.tumblr.com/5fc6985afbd4262c989b903eb9224c77/tumblr_npoqv7sIB11t95h1uo1_400.gif, a dog sits, then runs off quickly.
7558, https://33.media.tumblr.com/8c7423dad9a3548f3c32e99285ae67e3/tumblr_nowco5L28d1t95h1uo1_400.gif, a dog is taking a bath while a rubber duck is put on his head.
7742, https://31.media.tumblr.com/2cea1667a3e7416ca802b6488bc5c66a/tumblr_nqgjjx2HBI1tmnntwo1_250.gif, a dog hugged by a tiger without fear.
7794, https://31.media.tumblr.com/4907ae368111ba3fd8d7f68eb710b829/tumblr_nqo3ntxkJG1tyncywo1_500.gif, a dog first jumps on a chair with coasters and then jumps off it to push it.
7853, https://31.media.tumblr.com/63c2a42d15395b0cd89e092b0995005d/tumblr_nogx5r3ons1t95h1uo1_400.gif, a dog looks at the laptop and then squints his eyes.
7910, https://31.media.tumblr.com/884f59dfcde9ee582bcb4f430838001c/tumblr_nppzar9xAm1ssgyoro1_400.gif, a man and a dog are swimming together.
7942, https://31.media.tumblr.com/95697c839a05b6a673d49522f5fdc043/tumblr_npdmedUpvr1tyncywo1_400.gif, a cat is attacking a dog repeatedly until the dog reacts
7943, https://31.media.tumblr.com/95697c839a05b6a673d49522f5fdc043/tumblr_npdmedUpvr1tyncywo1_400.gif, a cat is swatting a dog as it sits in someone's lap.
7992, https://31.media.tumblr.com/b69fb928f1606580b972fcc4bfbc948d/tumblr_no18lzXceb1t95h1uo1_400.gif, a dog is falling down stairs when placed on them.
8019, https://31.media.tumblr.com/c4003b009d11b70b5bc32baa855dafb0/tumblr_nq4nexpf621tohb7io1_400.gif, a dog gets up on their hind legs and falls back.
8022, https://31.media.tumblr.com/c501ae388daafb3ed776c09cca1ab113/tumblr_nolxxzhyg81tk2ngvo1_400.gif, a dog steals some food and replaces it with a cat.
8024, https://31.media.tumblr.com/c5dfad656879b1ed5f2ff6259d905eda/tumblr_nq5bpkvR0q1tpg4boo1_250.gif, a boy and a dog are swinging on a swing together.
8070, https://31.media.tumblr.com/e016c0e8c36c0cb83597629383527712/tumblr_nhfj9jq8HX1rtcpyfo1_400.gif, a dog walks towards a cat and the cat grabs him.
8096, https://31.media.tumblr.com/e8680d09277b8da21e3c2da9f37ce596/tumblr_nny1pzPZTH1t95h1uo1_250.gif, it is a dog waking up with a nap.
8117, https://31.media.tumblr.com/f1e925f406dd7cc6b85ae619c4d7fa87/tumblr_nouwgunFcV1s71nvbo1_400.gif, a dog is itching and twitching on something in the yard
8221, https://33.media.tumblr.com/0bea9841b21f71760cdd162702cb27fd/tumblr_nmuk9pOE5X1qzag1wo1_250.gif, a dog is lying on its back and is moving around.
8239, https://33.media.tumblr.com/124d7b9bcafd7f0793dd9d08643d9b44/tumblr_nplrx972n51sht3fmo1_400.gif, a dog lies on its back while having its fur vacuumed.
8376, https://33.media.tumblr.com/3660bdc92942a8116f3e56600875be52/tumblr_no4ze7Ornp1tpg4boo1_400.gif, a dog jumps into the couch and lays down.
8397, https://33.media.tumblr.com/3b4dd46a12f786e842a5754fb25d7ef7/tumblr_np7w9uHOAr1s373hwo1_500.gif, a dog sticks its head out of the sunroof of a moving vehicle.
8462, https://33.media.tumblr.com/45aa2ee449a99e5d4f8f0153087b4e4f/tumblr_nnr6zlBYd01tk2ngvo1_400.gif, a dog and a cat is playing with each other
8471, https://33.media.tumblr.com/479ce34a46d279c7ea8e816925025696/tumblr_nqcvbmlEcZ1sht3fmo1_250.gif, the cat is cuddling and sleeping next to a dog on the couch
8472, https://33.media.tumblr.com/479ce34a46d279c7ea8e816925025696/tumblr_nqcvbmlEcZ1sht3fmo1_250.gif, a dog and a cat are sleeping together on a sofa
8567, https://33.media.tumblr.com/5e14f5544cdc78be45ad44633063e439/tumblr_npa02uS6Qa1tpg4boo1_400.gif, a dog is showing his teeth while holding on to a case of beer.
8606, https://33.media.tumblr.com/65be2ec05248b68b9a585d4e062c4ee7/tumblr_nnozj1AZ4f1s7fwo7o1_250.gif, a dog shakes its head and then lies down.
8618, https://33.media.tumblr.com/689987f7b7a07beae17ef513aa86fa1c/tumblr_n9fjd1a1fI1s8mgkyo1_250.gif, a dog in water suddenly sticks its head in the water.
8677, https://33.media.tumblr.com/76b747bb0b85a79eff727aacc703d734/tumblr_nqks37pVo51slwrsuo1_400.gif, a dog stands on a chair and then falls off as it leans forward.
8720, https://33.media.tumblr.com/7f142b77cccd0bce77a376ac1ce7ce42/tumblr_nkjiorMxcw1tksoy2o1_400.gif, a dog pushes a cat into the bathtub and it jumps out.
8761, https://33.media.tumblr.com/86d4ff05ac029182c305d93b4660a5b9/tumblr_nor474fCEo1slwrsuo1_250.gif, a boy plays with a dog and the dog jumps on top of him on the floor.
8782, https://33.media.tumblr.com/8ade129ecd3cc2998f39df15190b4bac/tumblr_nov6tduqos1uvi3rjo1_400.gif, a dog looking sad is sitting with purple wings on their ears.
8818, https://33.media.tumblr.com/948d473d30535320538b4d860532b5ab/tumblr_nkq2vhomVm1twnkudo1_r1_400.gif, a dog is zipped up in his carrier.
8919, https://33.media.tumblr.com/ab0282a0b19d6e370871c7fa15d5b2d0/tumblr_nq5jo82Z8G1tkhxdko1_400.gif, a dog is walking up a hill and then slides down it.
8934, https://33.media.tumblr.com/ae9d99cb40c759f6eaf96f087f3df183/tumblr_no51t4y7FH1upsi9qo1_400.gif, a dog is grabbing a young woman's leg.
9023, https://33.media.tumblr.com/c5dca5d999166652fd3cbd026ac6392f/tumblr_no6nu1wuMB1s71nvbo1_400.gif, a dog paddles on a raft in a pool.
9064, https://33.media.tumblr.com/ce4ac5fefdb1db35ef515220fda76a3c/tumblr_nmu0mpj65K1tm0lv8o1_500.gif, a dog is playing with a pumpkin clumsily
9092, https://33.media.tumblr.com/d3e52cb2183ba6f86b994c1cca79ba7f/tumblr_nqdjucbnhq1tsvcp0o1_250.gif, a little girl is giving a dog a bone treat.
9144, https://38.media.tumblr.com/277b8488ca62448c64ae2c596ef2c759/tumblr_noysek9r5D1twfmf3o1_250.gif, a young man is kicking a dog and then the dog makes the rake hit him in the groin.
9193, https://38.media.tumblr.com/833a67975aec3e077fdebb0462b67cfe/tumblr_npom9z7EFx1twfmf3o1_400.gif, a dog runs and jumps inside the drawer
9293, https://38.media.tumblr.com/0aac06c9990cf0d487d54c61235c8cf7/tumblr_nocvqpbQRW1sht3fmo1_400.gif, a dog wearing a shirt goes and lays down, eats spaghetti, and reads a book.
9385, https://38.media.tumblr.com/3d14336e4c8271ce69ce7fa5ef722fe4/tumblr_n274pcr01v1r3gb3zo1_400.gif, a dog wearing a helmet is watching a football game
9406, https://38.media.tumblr.com/17e5058d3b2d70ad6bafe168578c3f27/tumblr_no3cwiMu6K1tpg4boo1_400.gif, a dog is jumping and doing tricks on a trampoline
9411, https://38.media.tumblr.com/0283a36a7b3c139030189055f4248b92/tumblr_nco07nwMu91qlrl8mo1_400.gif, a dog is running across a porch.
